customer_id,order_month,cohort_month
3977,2023-07-01,2021-01-01
6269,2024-07-01,2020-09-01
5590,2022-04-01,2022-04-01
8059,2024-07-01,2024-07-01
6956,2021-03-01,2020-07-01
2587,2024-09-01,2024-09-01
3134,2025-03-01,2025-03-01
6920,2022-05-01,2022-05-01
9664,2022-11-01,2021-10-01
5521,2021-01-01,2021-01-01
2429,2020-08-01,2020-08-01
2971,2024-06-01,2021-07-01
4120,2025-01-01,2020-06-01
2616,2020-05-01,2020-05-01
6618,2024-07-01,2021-06-01
4309,2022-01-01,2020-08-01
1717,2021-10-01,2021-10-01
5137,2022-08-01,2022-08-01
6690,2020-04-01,2020-04-01
2923,2024-01-01,2022-09-01
8910,2023-02-01,2021-12-01
1358,2020-06-01,2020-06-01
3112,2022-04-01,2022-04-01
1996,2023-03-01,2021-11-01
4116,2021-06-01,2021-06-01
9110,2023-08-01,2022-11-01
2228,2023-06-01,2023-05-01
7293,2024-02-01,2021-06-01
7567,2022-09-01,2020-01-01
4015,2021-04-01,2021-04-01
4568,2023-05-01,2020-12-01
9401,2023-07-01,2023-07-01
9602,2022-09-01,2020-06-01
5855,2025-04-01,2025-04-01
2951,2022-08-01,2020-10-01
9741,2022-02-01,2021-12-01
3427,2021-01-01,2021-01-01
3178,2023-02-01,2023-02-01
5079,2025-04-01,2020-05-01
9758,2022-08-01,2022-08-01
6692,2020-03-01,2020-03-01
6317,2023-07-01,2020-06-01
9999,2021-11-01,2021-11-01
7690,2025-04-01,2024-03-01
6318,2024-01-01,2020-02-01
1170,2020-08-01,2020-08-01
5582,2022-12-01,2020-11-01
9804,2024-09-01,2020-05-01
2743,2020-02-01,2020-02-01
7258,2020-09-01,2020-09-01
4377,2024-12-01,2024-05-01
6312,2023-08-01,2023-08-01
7479,2023-07-01,2021-11-01
8109,2022-12-01,2022-12-01
2535,2021-06-01,2021-06-01
4031,2022-03-01,2021-05-01
4094,2021-11-01,2021-11-01
3955,2020-09-01,2020-09-01
6081,2022-06-01,2022-06-01
7458,2020-10-01,2020-10-01
2137,2021-08-01,2021-08-01
5018,2022-08-01,2022-08-01
7594,2024-12-01,2021-07-01
3249,2025-01-01,2020-11-01
2633,2023-12-01,2021-03-01
2802,2020-11-01,2020-11-01
1716,2020-05-01,2020-01-01
5385,2025-03-01,2022-01-01
1221,2023-01-01,2022-09-01
2742,2022-09-01,2022-09-01
2392,2020-04-01,2020-04-01
8279,2020-09-01,2020-09-01
6435,2023-08-01,2020-01-01
1915,2021-04-01,2021-04-01
9906,2020-10-01,2020-10-01
2684,2022-09-01,2021-10-01
9381,2021-04-01,2021-04-01
3323,2020-10-01,2020-10-01
1393,2022-09-01,2022-09-01
3414,2021-10-01,2020-02-01
4700,2022-03-01,2020-06-01
7303,2024-11-01,2021-04-01
2841,2020-07-01,2020-07-01
4678,2020-10-01,2020-10-01
6854,2021-01-01,2021-01-01
2939,2023-12-01,2020-05-01
1710,2023-09-01,2020-03-01
8022,2021-07-01,2021-07-01
3971,2020-06-01,2020-06-01
5940,2021-06-01,2021-06-01
6707,2023-03-01,2023-03-01
9179,2023-06-01,2020-11-01
2251,2020-11-01,2020-03-01
3401,2024-03-01,2024-03-01
8318,2021-06-01,2021-06-01
2102,2020-02-01,2020-02-01
5562,2021-11-01,2021-03-01
3089,2021-06-01,2021-06-01
6777,2020-04-01,2020-04-01
8885,2020-03-01,2020-03-01
6463,2024-02-01,2020-09-01
5028,2020-06-01,2020-06-01
9144,2022-06-01,2022-06-01
9724,2020-03-01,2020-03-01
7301,2024-08-01,2021-06-01
7911,2021-06-01,2021-06-01
4593,2020-12-01,2020-12-01
6926,2025-02-01,2020-08-01
6937,2023-07-01,2023-07-01
2804,2020-06-01,2020-06-01
6912,2021-12-01,2021-12-01
5828,2023-11-01,2023-02-01
7898,2022-11-01,2022-11-01
1915,2023-12-01,2021-04-01
3344,2021-03-01,2021-03-01
7958,2023-06-01,2021-12-01
2736,2022-02-01,2022-02-01
8812,2023-04-01,2020-06-01
1494,2025-04-01,2022-08-01
2294,2022-08-01,2022-08-01
7823,2025-02-01,2023-09-01
8696,2020-09-01,2020-09-01
9641,2024-11-01,2024-11-01
8703,2020-09-01,2020-09-01
8274,2020-08-01,2020-08-01
1216,2020-04-01,2020-04-01
1983,2023-10-01,2021-10-01
3843,2022-08-01,2020-01-01
7494,2022-10-01,2022-10-01
8443,2021-07-01,2021-07-01
9222,2023-08-01,2022-07-01
7941,2021-10-01,2021-10-01
2506,2023-07-01,2022-11-01
4471,2022-04-01,2021-04-01
4586,2025-03-01,2020-11-01
2264,2023-03-01,2023-03-01
8821,2020-02-01,2020-02-01
7637,2024-05-01,2021-11-01
1895,2024-04-01,2020-08-01
7950,2022-07-01,2021-06-01
2710,2020-01-01,2020-01-01
6496,2023-04-01,2021-11-01
3666,2020-05-01,2020-05-01
4471,2021-04-01,2021-04-01
4075,2022-01-01,2021-05-01
1530,2024-10-01,2022-03-01
1735,2020-02-01,2020-02-01
1748,2024-02-01,2024-02-01
6056,2020-02-01,2020-02-01
5626,2024-01-01,2024-01-01
4192,2022-08-01,2022-08-01
6830,2023-11-01,2022-02-01
2595,2023-09-01,2020-07-01
9250,2023-04-01,2022-05-01
1388,2020-02-01,2020-02-01
8814,2021-05-01,2021-05-01
5753,2021-06-01,2020-04-01
8587,2024-03-01,2024-03-01
2528,2020-02-01,2020-02-01
4533,2021-08-01,2021-08-01
3307,2022-09-01,2020-11-01
9218,2024-04-01,2024-01-01
9573,2020-02-01,2020-02-01
8331,2021-12-01,2021-12-01
5765,2024-10-01,2022-02-01
1655,2024-12-01,2024-12-01
7350,2020-07-01,2020-07-01
2228,2023-05-01,2023-05-01
9151,2024-09-01,2024-06-01
3336,2021-12-01,2021-11-01
9964,2023-09-01,2021-10-01
9174,2023-05-01,2021-02-01
3780,2023-08-01,2021-06-01
2116,2022-08-01,2020-05-01
6789,2023-01-01,2023-01-01
8548,2021-05-01,2020-10-01
5194,2025-03-01,2021-06-01
3301,2022-10-01,2022-10-01
8999,2021-07-01,2020-03-01
7568,2021-01-01,2021-01-01
3113,2022-09-01,2020-05-01
6138,2024-03-01,2024-03-01
7769,2022-02-01,2022-02-01
1699,2021-12-01,2021-12-01
1934,2022-03-01,2020-09-01
1130,2021-09-01,2021-06-01
5762,2022-06-01,2021-12-01
7541,2024-12-01,2020-08-01
7360,2020-05-01,2020-05-01
2531,2020-06-01,2020-01-01
9767,2024-12-01,2024-06-01
2787,2024-08-01,2022-06-01
2775,2020-08-01,2020-08-01
8096,2025-01-01,2020-10-01
2056,2024-05-01,2024-05-01
8967,2020-05-01,2020-05-01
8802,2025-02-01,2020-08-01
1627,2021-05-01,2021-05-01
3384,2022-05-01,2020-03-01
1513,2021-06-01,2020-12-01
2022,2023-10-01,2020-09-01
8046,2022-05-01,2022-02-01
1886,2020-09-01,2020-08-01
7929,2021-11-01,2021-11-01
3885,2023-11-01,2020-11-01
5487,2024-06-01,2024-06-01
8396,2020-01-01,2020-01-01
4507,2020-01-01,2020-01-01
4015,2023-02-01,2021-04-01
8021,2023-04-01,2023-04-01
3695,2023-08-01,2023-07-01
8890,2021-08-01,2020-11-01
3632,2021-01-01,2021-01-01
6811,2021-08-01,2021-08-01
7375,2023-02-01,2023-02-01
4253,2025-04-01,2025-04-01
3369,2021-04-01,2021-04-01
6185,2022-12-01,2022-09-01
3416,2020-03-01,2020-03-01
2861,2024-01-01,2020-01-01
7658,2020-08-01,2020-08-01
1060,2021-09-01,2021-09-01
8361,2025-01-01,2020-03-01
2596,2020-06-01,2020-06-01
4074,2020-08-01,2020-08-01
3721,2022-04-01,2020-12-01
6703,2022-11-01,2021-07-01
1235,2022-04-01,2021-05-01
1265,2023-09-01,2022-07-01
9226,2021-03-01,2020-10-01
9177,2022-03-01,2020-12-01
7783,2020-05-01,2020-05-01
9887,2023-07-01,2022-11-01
2857,2021-03-01,2021-03-01
8018,2022-12-01,2022-12-01
3664,2024-08-01,2024-02-01
5669,2024-02-01,2020-08-01
8167,2020-07-01,2020-07-01
2625,2024-09-01,2022-02-01
2468,2022-08-01,2020-06-01
7738,2020-12-01,2020-12-01
9924,2023-11-01,2021-02-01
9247,2020-04-01,2020-04-01
5749,2024-01-01,2021-08-01
4651,2022-12-01,2021-09-01
7243,2021-06-01,2021-06-01
3038,2025-01-01,2022-07-01
7765,2025-03-01,2022-02-01
7484,2021-06-01,2021-06-01
4668,2023-04-01,2023-04-01
5333,2020-08-01,2020-08-01
4957,2024-06-01,2020-11-01
1535,2020-04-01,2020-04-01
7134,2021-09-01,2021-09-01
6201,2022-02-01,2020-01-01
8045,2024-05-01,2020-11-01
4156,2021-05-01,2021-05-01
1845,2023-10-01,2022-03-01
8030,2022-05-01,2022-05-01
7396,2021-09-01,2021-09-01
7604,2022-04-01,2022-04-01
3595,2020-12-01,2020-12-01
3069,2020-10-01,2020-02-01
7422,2023-05-01,2023-05-01
5263,2020-12-01,2020-12-01
6282,2023-06-01,2023-06-01
1420,2020-07-01,2020-04-01
3507,2022-08-01,2020-04-01
9907,2025-01-01,2020-07-01
7265,2024-07-01,2020-01-01
3138,2020-09-01,2020-09-01
6867,2020-07-01,2020-07-01
4633,2020-11-01,2020-11-01
5018,2023-09-01,2022-08-01
5267,2022-12-01,2021-06-01
2359,2020-12-01,2020-12-01
1379,2023-11-01,2021-06-01
2694,2022-07-01,2022-07-01
3010,2022-12-01,2022-12-01
5292,2022-05-01,2022-05-01
2267,2021-05-01,2020-05-01
4407,2021-04-01,2021-01-01
1359,2021-06-01,2021-06-01
2250,2024-05-01,2020-04-01
7148,2024-07-01,2020-01-01
8387,2022-09-01,2022-09-01
5894,2024-12-01,2024-12-01
1515,2024-11-01,2021-06-01
6681,2024-07-01,2020-07-01
9953,2023-02-01,2022-10-01
5169,2024-11-01,2020-12-01
1484,2020-08-01,2020-06-01
9384,2024-01-01,2021-02-01
6978,2021-10-01,2021-10-01
1483,2022-08-01,2021-08-01
2367,2024-10-01,2021-10-01
5384,2023-12-01,2023-12-01
2506,2022-11-01,2022-11-01
5822,2023-07-01,2023-07-01
8144,2023-01-01,2020-05-01
4163,2022-03-01,2022-03-01
5605,2020-01-01,2020-01-01
6105,2022-07-01,2020-02-01
8992,2023-09-01,2020-12-01
7942,2022-05-01,2022-05-01
6222,2023-06-01,2023-06-01
7275,2024-01-01,2024-01-01
6782,2024-05-01,2021-10-01
2052,2021-05-01,2021-05-01
9378,2023-06-01,2020-10-01
5808,2022-06-01,2022-01-01
9691,2021-01-01,2020-10-01
2878,2025-03-01,2025-03-01
8035,2023-10-01,2022-06-01
5019,2024-03-01,2021-04-01
7089,2021-07-01,2020-09-01
3003,2020-11-01,2020-11-01
1178,2022-10-01,2022-10-01
8624,2023-11-01,2021-03-01
4811,2021-12-01,2021-12-01
5646,2024-04-01,2020-11-01
4562,2022-11-01,2021-11-01
2225,2020-01-01,2020-01-01
7909,2022-02-01,2021-08-01
6206,2020-05-01,2020-05-01
4229,2022-08-01,2022-04-01
9169,2021-12-01,2021-12-01
7901,2020-04-01,2020-04-01
3803,2023-04-01,2023-02-01
7272,2023-05-01,2020-06-01
5670,2022-10-01,2021-03-01
1076,2020-06-01,2020-06-01
3147,2022-06-01,2022-06-01
1606,2020-04-01,2020-04-01
1640,2023-01-01,2020-01-01
2137,2023-06-01,2021-08-01
5931,2024-02-01,2024-02-01
7559,2020-01-01,2020-01-01
9090,2021-11-01,2021-11-01
5889,2024-08-01,2021-08-01
9082,2020-03-01,2020-03-01
7126,2020-07-01,2020-07-01
1479,2025-02-01,2025-02-01
3273,2020-03-01,2020-03-01
8138,2021-11-01,2021-11-01
4131,2023-08-01,2023-08-01
9807,2023-05-01,2023-05-01
1860,2021-07-01,2021-06-01
2815,2022-08-01,2020-01-01
2229,2020-10-01,2020-04-01
7218,2020-03-01,2020-03-01
3257,2022-06-01,2020-04-01
3069,2021-02-01,2020-02-01
7771,2024-10-01,2023-07-01
3004,2023-02-01,2023-02-01
8830,2021-09-01,2021-09-01
6274,2023-02-01,2021-11-01
4700,2020-06-01,2020-06-01
2356,2020-08-01,2020-08-01
4373,2021-08-01,2020-01-01
9103,2024-03-01,2024-03-01
4541,2024-11-01,2021-02-01
4078,2020-07-01,2020-07-01
4418,2023-02-01,2023-02-01
9420,2024-08-01,2022-05-01
8438,2023-11-01,2023-02-01
2731,2025-01-01,2025-01-01
6957,2022-05-01,2020-02-01
9412,2023-06-01,2022-06-01
4079,2024-10-01,2021-05-01
3690,2023-05-01,2020-09-01
2672,2024-01-01,2024-01-01
2805,2022-04-01,2020-09-01
4064,2024-07-01,2024-07-01
9698,2023-08-01,2020-03-01
2938,2020-09-01,2020-09-01
6806,2022-02-01,2022-02-01
7503,2020-09-01,2020-09-01
6467,2020-12-01,2020-05-01
7058,2021-04-01,2021-04-01
7267,2020-08-01,2020-08-01
4177,2022-11-01,2020-09-01
3894,2020-08-01,2020-08-01
9087,2021-11-01,2021-11-01
1817,2021-01-01,2021-01-01
4597,2024-07-01,2024-07-01
5361,2021-03-01,2021-03-01
2655,2024-02-01,2021-08-01
7628,2022-10-01,2022-10-01
4602,2024-06-01,2024-04-01
5395,2021-05-01,2021-05-01
4335,2022-06-01,2020-03-01
5718,2023-01-01,2020-05-01
4032,2021-07-01,2020-06-01
8811,2021-03-01,2021-03-01
4909,2021-05-01,2020-07-01
2137,2022-05-01,2021-08-01
8458,2021-06-01,2020-03-01
8775,2021-11-01,2021-11-01
3908,2022-01-01,2022-01-01
3797,2022-09-01,2022-09-01
6769,2021-11-01,2021-11-01
1016,2020-09-01,2020-09-01
8742,2022-02-01,2021-09-01
5762,2022-04-01,2021-12-01
9243,2022-01-01,2020-01-01
2538,2025-02-01,2025-02-01
6499,2020-03-01,2020-03-01
6747,2020-09-01,2020-09-01
8970,2023-10-01,2023-10-01
1222,2024-02-01,2024-02-01
6467,2020-05-01,2020-05-01
8935,2020-08-01,2020-08-01
9508,2023-10-01,2023-10-01
3423,2024-03-01,2023-10-01
3320,2020-10-01,2020-01-01
5003,2020-04-01,2020-04-01
8056,2020-10-01,2020-10-01
2462,2022-11-01,2020-09-01
2768,2021-10-01,2021-10-01
9927,2024-09-01,2024-09-01
9632,2023-06-01,2020-09-01
6715,2021-10-01,2021-03-01
7836,2023-08-01,2023-08-01
6067,2022-04-01,2020-06-01
9520,2021-10-01,2021-10-01
3014,2020-04-01,2020-04-01
6685,2020-08-01,2020-08-01
9174,2021-02-01,2021-02-01
8640,2024-09-01,2024-09-01
5747,2020-05-01,2020-05-01
3664,2024-03-01,2024-02-01
2058,2021-03-01,2021-03-01
8436,2021-08-01,2021-04-01
3022,2021-12-01,2020-02-01
1083,2020-05-01,2020-05-01
1010,2023-12-01,2020-07-01
6737,2021-07-01,2021-07-01
3540,2021-08-01,2021-08-01
5434,2021-08-01,2021-08-01
4223,2023-08-01,2022-05-01
5764,2024-05-01,2021-06-01
6810,2024-01-01,2020-02-01
7328,2022-12-01,2020-03-01
5280,2023-12-01,2021-05-01
6091,2024-08-01,2021-12-01
6283,2025-02-01,2025-02-01
4268,2023-05-01,2021-04-01
4268,2021-12-01,2021-04-01
5871,2025-03-01,2025-03-01
8555,2023-06-01,2021-02-01
8158,2025-01-01,2022-09-01
8240,2023-02-01,2021-03-01
6858,2023-04-01,2021-03-01
8643,2021-02-01,2021-02-01
8557,2021-06-01,2021-06-01
1432,2024-03-01,2021-10-01
2448,2021-12-01,2020-03-01
5954,2020-08-01,2020-08-01
9391,2024-02-01,2021-07-01
9900,2024-10-01,2020-08-01
1877,2023-12-01,2023-12-01
3063,2021-06-01,2021-06-01
8582,2022-07-01,2022-07-01
8540,2020-01-01,2020-01-01
1896,2022-12-01,2022-12-01
2753,2025-03-01,2020-10-01
5760,2021-02-01,2020-08-01
6428,2023-10-01,2020-12-01
9369,2025-01-01,2021-02-01
4359,2020-02-01,2020-02-01
9115,2024-05-01,2020-01-01
3535,2023-10-01,2020-08-01
1105,2021-07-01,2020-02-01
4288,2022-03-01,2022-03-01
3507,2020-07-01,2020-04-01
9516,2023-04-01,2020-06-01
2697,2022-05-01,2020-10-01
8271,2024-01-01,2020-04-01
5913,2022-03-01,2020-04-01
4849,2024-10-01,2024-10-01
5264,2022-02-01,2020-03-01
8194,2022-06-01,2022-03-01
3018,2022-02-01,2022-02-01
1354,2024-06-01,2023-04-01
4943,2023-02-01,2022-08-01
9956,2021-08-01,2021-03-01
5751,2025-04-01,2022-09-01
9076,2024-05-01,2021-10-01
7409,2022-02-01,2022-02-01
8601,2020-05-01,2020-05-01
3427,2021-09-01,2021-01-01
2968,2024-01-01,2024-01-01
5960,2021-01-01,2021-01-01
8282,2022-08-01,2020-08-01
3282,2020-09-01,2020-05-01
8509,2021-06-01,2020-01-01
6861,2022-08-01,2022-03-01
4453,2020-05-01,2020-05-01
9602,2022-11-01,2020-06-01
3858,2024-09-01,2022-11-01
6558,2022-07-01,2022-07-01
5560,2020-09-01,2020-09-01
5963,2023-04-01,2021-03-01
8925,2021-03-01,2020-02-01
3955,2021-05-01,2020-09-01
9608,2020-05-01,2020-05-01
6309,2021-06-01,2021-06-01
6703,2024-10-01,2021-07-01
2107,2021-07-01,2021-07-01
3607,2023-07-01,2023-07-01
2740,2023-07-01,2022-05-01
8805,2021-07-01,2021-07-01
4876,2023-04-01,2021-10-01
7292,2020-01-01,2020-01-01
2054,2025-01-01,2020-07-01
2875,2021-03-01,2021-03-01
2194,2023-01-01,2021-03-01
1482,2024-05-01,2024-05-01
2763,2025-04-01,2021-06-01
3182,2021-01-01,2021-01-01
4272,2023-06-01,2022-04-01
8168,2022-03-01,2022-03-01
4296,2023-10-01,2020-05-01
9659,2021-07-01,2021-07-01
2409,2024-09-01,2022-01-01
2576,2024-12-01,2024-12-01
1085,2022-05-01,2021-07-01
9955,2023-01-01,2020-05-01
4036,2024-04-01,2020-07-01
9653,2025-03-01,2022-12-01
8761,2022-06-01,2022-06-01
3258,2021-02-01,2021-02-01
8004,2022-12-01,2021-11-01
2280,2023-04-01,2023-04-01
5886,2021-07-01,2021-07-01
4777,2020-02-01,2020-02-01
6421,2021-05-01,2021-05-01
5118,2020-07-01,2020-07-01
2113,2020-02-01,2020-02-01
5719,2025-04-01,2021-01-01
4955,2024-12-01,2020-01-01
9192,2025-03-01,2020-12-01
1928,2020-06-01,2020-01-01
8716,2020-06-01,2020-06-01
1491,2021-11-01,2021-11-01
5274,2024-07-01,2024-07-01
3282,2020-12-01,2020-05-01
6400,2023-02-01,2020-01-01
2021,2023-05-01,2023-05-01
1579,2020-10-01,2020-10-01
7819,2020-01-01,2020-01-01
2320,2023-11-01,2020-02-01
3121,2020-02-01,2020-02-01
2704,2025-04-01,2025-04-01
4690,2020-05-01,2020-05-01
8824,2023-02-01,2021-01-01
1351,2023-04-01,2021-03-01
4214,2021-02-01,2021-02-01
1296,2025-04-01,2023-03-01
7342,2024-08-01,2022-09-01
3051,2021-01-01,2021-01-01
3257,2024-02-01,2020-04-01
7024,2024-08-01,2020-04-01
8152,2024-07-01,2024-07-01
4801,2021-01-01,2020-02-01
4721,2021-01-01,2021-01-01
1750,2025-04-01,2021-01-01
5094,2022-04-01,2022-04-01
1928,2020-01-01,2020-01-01
5630,2023-09-01,2022-06-01
5001,2025-01-01,2025-01-01
7517,2020-03-01,2020-03-01
2258,2020-01-01,2020-01-01
4372,2021-04-01,2021-04-01
6848,2021-04-01,2021-04-01
8266,2023-11-01,2023-11-01
5795,2021-06-01,2020-11-01
9631,2020-04-01,2020-04-01
9870,2020-03-01,2020-03-01
6679,2021-05-01,2020-11-01
8966,2025-01-01,2025-01-01
3246,2021-08-01,2020-01-01
4777,2021-06-01,2020-02-01
4453,2023-04-01,2020-05-01
3325,2020-07-01,2020-07-01
8213,2022-11-01,2022-11-01
2871,2020-07-01,2020-07-01
5428,2021-09-01,2021-07-01
5921,2022-11-01,2020-07-01
1978,2020-04-01,2020-04-01
7290,2021-10-01,2021-07-01
7302,2024-11-01,2024-11-01
4370,2020-08-01,2020-08-01
8062,2023-05-01,2021-09-01
5999,2020-08-01,2020-08-01
1425,2021-01-01,2021-01-01
5301,2025-02-01,2023-11-01
4547,2022-02-01,2021-02-01
8111,2020-05-01,2020-05-01
1935,2023-03-01,2023-03-01
7358,2020-01-01,2020-01-01
5709,2020-09-01,2020-09-01
8594,2024-12-01,2021-07-01
9501,2020-09-01,2020-09-01
8656,2024-06-01,2020-06-01
3160,2021-02-01,2021-02-01
5495,2024-07-01,2024-07-01
9893,2021-12-01,2020-12-01
7465,2025-04-01,2020-08-01
6926,2024-01-01,2020-08-01
1202,2020-01-01,2020-01-01
6259,2022-11-01,2022-11-01
8271,2023-01-01,2020-04-01
1145,2021-01-01,2021-01-01
8867,2021-05-01,2021-05-01
4569,2020-12-01,2020-12-01
2303,2021-01-01,2021-01-01
6145,2023-07-01,2022-02-01
3945,2025-02-01,2023-11-01
5252,2021-09-01,2020-06-01
4726,2023-09-01,2020-01-01
1812,2023-12-01,2023-12-01
1630,2020-08-01,2020-08-01
8214,2024-12-01,2021-07-01
4734,2024-02-01,2020-12-01
5244,2021-07-01,2020-11-01
6789,2023-05-01,2023-01-01
4845,2021-06-01,2021-06-01
9305,2024-07-01,2022-09-01
2268,2021-04-01,2021-01-01
7084,2024-11-01,2024-08-01
7815,2020-03-01,2020-03-01
5638,2020-11-01,2020-11-01
6902,2022-07-01,2020-07-01
7139,2025-01-01,2022-08-01
1510,2022-11-01,2021-03-01
5765,2022-02-01,2022-02-01
1418,2023-09-01,2021-11-01
6129,2020-02-01,2020-02-01
9326,2024-12-01,2024-12-01
6636,2020-05-01,2020-05-01
1534,2023-09-01,2023-09-01
7243,2022-04-01,2021-06-01
2285,2023-09-01,2022-10-01
9249,2024-05-01,2024-05-01
9982,2020-04-01,2020-04-01
2986,2021-05-01,2020-07-01
1842,2021-04-01,2020-04-01
9592,2023-10-01,2022-08-01
5410,2023-09-01,2023-09-01
5801,2020-09-01,2020-09-01
4982,2025-02-01,2021-09-01
4782,2022-06-01,2022-01-01
2890,2024-11-01,2024-11-01
7716,2021-09-01,2021-09-01
9284,2021-11-01,2021-05-01
8932,2022-05-01,2022-05-01
7862,2021-01-01,2021-01-01
9808,2022-12-01,2020-08-01
3263,2022-07-01,2022-07-01
6596,2024-04-01,2021-03-01
7692,2020-08-01,2020-08-01
9096,2021-06-01,2021-06-01
3947,2021-02-01,2020-04-01
3732,2022-09-01,2020-02-01
8698,2023-12-01,2021-09-01
1558,2024-11-01,2022-07-01
3735,2021-01-01,2021-01-01
9436,2024-02-01,2020-03-01
7919,2020-06-01,2020-06-01
4955,2023-02-01,2020-01-01
6518,2020-08-01,2020-08-01
2765,2020-12-01,2020-12-01
2208,2023-02-01,2021-07-01
8354,2024-03-01,2020-04-01
8368,2023-08-01,2023-06-01
5739,2025-04-01,2020-11-01
3205,2024-03-01,2021-02-01
9345,2024-12-01,2023-01-01
7060,2020-03-01,2020-03-01
7215,2023-05-01,2020-10-01
9334,2020-08-01,2020-08-01
2587,2025-03-01,2024-09-01
6588,2023-12-01,2022-08-01
9604,2021-05-01,2021-05-01
5673,2023-05-01,2021-12-01
3923,2024-08-01,2024-01-01
4451,2024-06-01,2021-10-01
6150,2022-07-01,2022-07-01
3713,2021-10-01,2020-02-01
8973,2024-02-01,2024-01-01
5726,2024-10-01,2022-02-01
2738,2022-11-01,2022-08-01
5565,2022-04-01,2022-04-01
9334,2023-09-01,2020-08-01
1651,2021-06-01,2021-06-01
9813,2024-08-01,2024-08-01
9001,2024-05-01,2020-06-01
7054,2020-05-01,2020-05-01
7987,2020-03-01,2020-03-01
3067,2021-06-01,2021-06-01
2795,2024-07-01,2024-07-01
8281,2025-02-01,2023-02-01
5309,2024-07-01,2022-04-01
5562,2025-03-01,2021-03-01
6795,2024-11-01,2023-01-01
4644,2025-03-01,2022-02-01
3567,2024-09-01,2020-11-01
8429,2024-07-01,2024-07-01
2213,2024-05-01,2024-05-01
1628,2021-09-01,2021-09-01
9540,2023-07-01,2023-07-01
1583,2022-04-01,2022-04-01
1130,2022-05-01,2021-06-01
7163,2024-12-01,2024-12-01
4205,2022-04-01,2022-04-01
8938,2022-04-01,2021-01-01
9138,2021-02-01,2021-02-01
2453,2023-06-01,2022-05-01
4509,2024-06-01,2020-11-01
9039,2022-04-01,2022-04-01
3918,2021-01-01,2020-01-01
5310,2020-11-01,2020-11-01
4845,2022-05-01,2021-06-01
9691,2025-02-01,2020-10-01
5916,2024-11-01,2021-02-01
8947,2024-02-01,2020-07-01
7425,2023-09-01,2020-01-01
8880,2020-12-01,2020-12-01
2841,2023-07-01,2020-07-01
7874,2024-05-01,2020-01-01
5053,2024-11-01,2024-11-01
3886,2020-12-01,2020-12-01
2860,2021-05-01,2021-05-01
3098,2024-05-01,2024-05-01
9014,2022-11-01,2020-01-01
4847,2020-05-01,2020-05-01
9314,2022-10-01,2021-01-01
1996,2024-12-01,2021-11-01
5286,2024-02-01,2024-02-01
7412,2024-04-01,2024-04-01
7531,2023-03-01,2022-06-01
5396,2021-02-01,2021-02-01
6567,2024-05-01,2023-08-01
6054,2020-06-01,2020-06-01
3728,2022-01-01,2022-01-01
2807,2023-05-01,2022-01-01
6401,2020-11-01,2020-11-01
1326,2024-09-01,2021-04-01
7212,2022-04-01,2022-04-01
6460,2022-06-01,2022-06-01
2039,2023-08-01,2023-08-01
4448,2022-11-01,2022-11-01
3572,2021-09-01,2020-06-01
4757,2023-01-01,2021-04-01
7125,2024-12-01,2021-02-01
5074,2024-10-01,2020-06-01
1328,2022-09-01,2020-11-01
2679,2021-10-01,2021-10-01
1692,2023-12-01,2020-06-01
1397,2024-03-01,2024-03-01
5051,2022-06-01,2021-10-01
3025,2020-10-01,2020-10-01
7565,2023-01-01,2023-01-01
5423,2024-03-01,2022-06-01
2210,2020-01-01,2020-01-01
7805,2020-12-01,2020-12-01
9875,2021-07-01,2020-01-01
2565,2023-03-01,2022-10-01
4183,2023-06-01,2020-12-01
6303,2021-06-01,2021-06-01
1383,2025-03-01,2020-02-01
4320,2022-04-01,2022-04-01
8723,2022-06-01,2022-06-01
2524,2024-03-01,2021-04-01
5563,2024-06-01,2021-05-01
9736,2024-03-01,2020-06-01
1282,2023-12-01,2023-12-01
7449,2022-02-01,2022-02-01
2774,2024-11-01,2024-11-01
1407,2021-12-01,2021-12-01
8325,2023-09-01,2023-09-01
2785,2024-04-01,2023-09-01
3355,2025-01-01,2023-04-01
2562,2025-02-01,2023-05-01
9025,2021-11-01,2021-11-01
3315,2022-01-01,2022-01-01
9575,2021-10-01,2021-10-01
4808,2020-08-01,2020-08-01
5129,2020-06-01,2020-06-01
6535,2020-06-01,2020-06-01
6266,2025-01-01,2025-01-01
7660,2023-04-01,2023-04-01
4427,2024-07-01,2020-12-01
9938,2024-02-01,2020-03-01
4862,2025-04-01,2025-04-01
8913,2022-04-01,2022-02-01
2334,2024-05-01,2023-10-01
2269,2022-07-01,2022-07-01
3655,2021-01-01,2021-01-01
3722,2022-11-01,2022-11-01
1639,2024-12-01,2023-12-01
3797,2023-01-01,2022-09-01
8982,2023-10-01,2020-03-01
7850,2023-07-01,2021-12-01
2926,2023-09-01,2023-09-01
5441,2022-03-01,2022-03-01
7088,2021-10-01,2021-10-01
3318,2021-04-01,2020-12-01
4349,2024-09-01,2023-10-01
7082,2020-03-01,2020-03-01
8735,2023-02-01,2022-03-01
3217,2024-02-01,2022-08-01
8763,2021-03-01,2021-03-01
3936,2021-06-01,2021-06-01
1091,2024-09-01,2021-04-01
4264,2023-04-01,2022-11-01
8513,2024-07-01,2020-01-01
8679,2023-05-01,2021-02-01
6741,2021-05-01,2021-05-01
6651,2023-07-01,2020-05-01
